query_id,named_source_id,method_label,canonical_name,family,source_role,source,query_variant,query,seed_candidate_keys,reviewer
SEARCH-20260722-LINEAGE-FORECASTING-169,NS-FORECASTING-069,reproduction_number_threshold_theory,Reproduction-number theory in mechanistic transmission models,forecasting_dynamics,authoritative_candidate,pubmed,title_first_author,reproduction[Title] AND epidemic[Title] AND relation[Title] AND number[Title] AND Andreasen[Author],PMID:21210241,task6-lineage-title-author-v3-supplement
SEARCH-20260722-LINEAGE-FORECASTING-170,NS-FORECASTING-070,reproduction_number_reviews_meta_analyses,"Reviews, meta-analyses, and comparative syntheses of reproduction numbers",forecasting_dynamics,authoritative_candidate,pubmed,exact_title,Constructing[Title] AND adjusting[Title] AND estimates[Title] AND household[Title] AND transmission[Title] AND SARS[Title] AND CoV[Title] AND 2[Title] AND prior[Title] AND studies[Title] AND widespread[Title] AND testing[Title] AND contact[Title] AND tracing[Title] AND data[Title],PMID:34151970,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-FORECASTING-175,NS-FORECASTING-075,time_series_forecasting,Statistical time-series forecasting,forecasting_dynamics,infectious_application,pubmed,exact_title,Forecasting[Title] AND weekly[Title] AND dengue[Title] AND incidence[Title] AND Sri[Title] AND Lanka[Title] AND Modified[Title] AND Autoregressive[Title] AND Integrated[Title] AND Moving[Title] AND Average[Title] AND modeling[Title] AND approach[Title],PMID:38457405,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-FORECASTING-181,NS-FORECASTING-080,transmission_dynamics_forecasting_models,"Transmission dynamics, contact measurement, and epidemic forecasting models",forecasting_dynamics,authoritative_candidate,pubmed,exact_title,How[Title] AND should[Title] AND social[Title] AND mixing[Title] AND be[Title] AND measured[Title] AND comparing[Title] AND web[Title] AND based[Title] AND survey[Title] AND sensor[Title] AND methods[Title],PMID:24612900,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-FORECASTING-182,NS-FORECASTING-080,transmission_dynamics_forecasting_models,"Transmission dynamics, contact measurement, and epidemic forecasting models",forecasting_dynamics,authoritative_candidate,pubmed,title_first_author,comparing[Title] AND measured[Title] AND methods[Title] AND should[Title] AND Smieszek[Author],PMID:24612900,task6-lineage-title-author-v3-supplement
SEARCH-20260722-LINEAGE-FORECASTING-184,NS-FORECASTING-082,reproduction_number_control_studies,Transmission-control and policy studies using reproduction numbers,forecasting_dynamics,authoritative_candidate,pubmed,exact_title,Data[Title] AND driven[Title] AND inference[Title] AND reproduction[Title] AND number[Title] AND COVID[Title] AND 19[Title] AND before[Title] AND after[Title] AND interventions[Title] AND 51[Title] AND European[Title] AND countries[Title],PMID:32677705,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-FORECASTING-185,NS-FORECASTING-082,reproduction_number_control_studies,Transmission-control and policy studies using reproduction numbers,forecasting_dynamics,authoritative_candidate,pubmed,title_first_author,interventions[Title] AND reproduction[Title] AND inference[Title] AND countries[Title] AND Karnakov[Author],PMID:32677705,task6-lineage-title-author-v3-supplement
SEARCH-20260722-LINEAGE-FORECASTING-188,NS-FORECASTING-084,transmission_dynamics_and_forecasting_models,Transmission-dynamics and forecasting models,forecasting_dynamics,authoritative_candidate,pubmed,exact_title,Probability[Title] AND estimated[Title] AND risk[Title] AND SARS[Title] AND CoV[Title] AND 2[Title] AND transmission[Title] AND air[Title] AND travel[Title] AND system[Title],PMID:34182036,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-FORECASTING-194,NS-FORECASTING-080,transmission_dynamics_forecasting_models,"Transmission dynamics, contact measurement, and epidemic forecasting models",forecasting_dynamics,authoritative_candidate,pubmed,method_author_year,(transmission dynamics[Title/Abstract] OR contact measurement[Title/Abstract] OR epidemic forecasting[Title/Abstract] OR social mixing[Title/Abstract]) AND Smieszek[Author] AND 2014[Date - Publication],PMID:24612900,task6-lineage-method-author-year-v1
SEARCH-20260722-LINEAGE-SIMULATION-36,NS-SIMULATION-002,agent_based_models,Agent-based and individual-based models,simulation_methods,infectious_application,pubmed,exact_title,Expanding[Title] AND access[Title] AND HAART[Title] AND cost[Title] AND effective[Title] AND approach[Title] AND treating[Title] AND preventing[Title] AND HIV[Title],PMID:20588171,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SIMULATION-37,NS-SIMULATION-003,applied_policy_intervention_simulation,Applied policy and intervention simulation studies,simulation_methods,authoritative_candidate,pubmed,exact_title,Designing[Title] AND isolation[Title] AND guidelines[Title] AND COVID[Title] AND 19[Title] AND patients[Title] AND utilizing[Title] AND rapid[Title] AND antigen[Title] AND tests[Title] AND simulation[Title] AND study[Title] AND using[Title] AND viral[Title] AND dynamics[Title] AND models[Title],PMID:35118478,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SIMULATION-40,NS-SIMULATION-006,benchmark_metric_and_threshold_development,Benchmark-metric and threshold-development studies,simulation_methods,infectious_application,pubmed,exact_title,Allocating[Title] AND scarce[Title] AND financial[Title] AND resources[Title] AND HIV[Title] AND treatment[Title] AND benchmarking[Title] AND prices[Title] AND antiretroviral[Title] AND medicines[Title] AND Latin[Title] AND America[Title],PMID:22367770,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SIMULATION-41,NS-SIMULATION-007,bias_adjustment_and_risk_models,Bias-adjustment and risk-estimation methods,simulation_methods,authoritative_candidate,pubmed,exact_title,machine[Title] AND learning[Title] AND approach[Title] AND identifies[Title] AND 5[Title] AND ASA[Title] AND ulcerative[Title] AND colitis[Title] AND being[Title] AND linked[Title] AND higher[Title] AND COVID[Title] AND 19[Title] AND mortality[Title] AND patients[Title] AND IBD[Title],PMID:34389789,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SIMULATION-42,NS-SIMULATION-007,bias_adjustment_and_risk_models,Bias-adjustment and risk-estimation methods,simulation_methods,authoritative_candidate,pubmed,title_first_author,identifies[Title] AND ulcerative[Title] AND mortality[Title] AND learning[Title] AND Roy[Author],PMID:34389789,task6-lineage-title-author-v3-supplement
SEARCH-20260722-LINEAGE-SIMULATION-47,NS-SIMULATION-011,estimator_operating_characteristics,Estimator operating-characteristic simulation studies,simulation_methods,infectious_application,pubmed,exact_title,HBcrAg[Title] AND predicts[Title] AND hepatocellular[Title] AND carcinoma[Title] AND development[Title] AND analysis[Title] AND using[Title] AND time[Title] AND dependent[Title] AND receiver[Title] AND operating[Title] AND characteristics[Title],PMID:27034253,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SIMULATION-48,NS-SIMULATION-012,mechanistic_compartmental_models,Mechanistic compartmental transmission models,simulation_methods,authoritative_candidate,pubmed,exact_title,Joint[Title] AND modeling[Title] AND clinical[Title] AND progression[Title] AND biomarkers[Title] AND dynamics[Title] AND using[Title] AND mechanistic[Title] AND model[Title],PMID:20377577,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SIMULATION-50,NS-SIMULATION-014,microsimulation_decision_analytic_models,Microsimulation and decision-analytic models,simulation_methods,correction,pubmed,exact_title,Correction[Title] AND Effectiveness[Title] AND Secondary[Title] AND Risk[Title] AND Reducing[Title] AND Strategies[Title] AND Patients[Title] AND Unilateral[Title] AND Breast[Title] AND Cancer[Title] AND Pathogenic[Title] AND Variants[Title] AND BRCA1[Title] AND BRCA2[Title] AND Subjected[Title] AND Conserving[Title] AND Surgery[Title] AND Evidence[Title] AND Based[Title] AND Simulation[Title] AND Study[Title],PMID:36928234,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SIMULATION-54,NS-SIMULATION-017,network_sentinel_optimization_simulation,Network sentinel optimization simulation,simulation_methods,authoritative_candidate,pubmed,exact_title,Optimizing[Title] AND sentinel[Title] AND surveillance[Title] AND temporal[Title] AND network[Title] AND epidemiology[Title],PMID:28684777,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SIMULATION-56,NS-SIMULATION-019,simulation_methodological_evaluation,Other simulation-based methodological evaluation,simulation_methods,infectious_application,pubmed,exact_title,Donning[Title] AND doffing[Title] AND personal[Title] AND protective[Title] AND equipment[Title] AND health[Title] AND care[Title] AND workers[Title] AND tertiary[Title] AND hospital[Title] AND China[Title] AND simulation[Title] AND study[Title],PMID:37812187,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SIMULATION-61,NS-SIMULATION-023,simulation_decision_analytic_models,Simulation and decision-analytic models for burden or policy planning,simulation_methods,infectious_application,pubmed,exact_title,cost[Title] AND benefit[Title] AND assessment[Title] AND Salmonella[Title] AND control[Title] AND strategies[Title] AND pigs[Title] AND reared[Title] AND United[Title] AND Kingdom[Title],PMID:30388998,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SIMULATION-64,NS-SIMULATION-025,simulation_method_comparison,Simulation-based method comparison and benchmarking,simulation_methods,infectious_application,pubmed,exact_title,Assessing[Title] AND performance[Title] AND Portuguese[Title] AND public[Title] AND hospitals[Title] AND before[Title] AND during[Title] AND COVID[Title] AND 19[Title] AND outbreak[Title] AND optimistic[Title] AND pessimistic[Title] AND benchmarking[Title] AND approaches[Title],PMID:39604723,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SIMULATION-65,NS-SIMULATION-025,simulation_method_comparison,Simulation-based method comparison and benchmarking,simulation_methods,infectious_application,pubmed,title_first_author,benchmarking[Title] AND performance[Title] AND pessimistic[Title] AND Portuguese[Title] AND Vara[Author],PMID:39604723,task6-lineage-title-author-v3-supplement
SEARCH-20260722-LINEAGE-SIMULATION-67,NS-SIMULATION-027,simulation_model_calibration_inference,Simulation-model calibration and inference,simulation_methods,guidance,pubmed,exact_title,Empirically[Title] AND evaluating[Title] AND decision[Title] AND analytic[Title] AND models[Title],PMID:20230547,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SIMULATION-68,NS-SIMULATION-028,structural_bias_sensitivity_simulation,Structural-bias and quantitative-bias simulation,simulation_methods,authoritative_candidate,pubmed,exact_title,Quantity[Title] AND Versus[Title] AND Quality[Title] AND Survey[Title] AND Experiment[Title] AND Improve[Title] AND Network[Title] AND Scale[Title] AND up[Title] AND Method[Title],PMID:27015875,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SIMULATION-71,NS-SIMULATION-031,synthetic_data_benchmarking,Synthetic-data and benchmark designs,simulation_methods,implementation,pubmed,exact_title,Benchmark[Title] AND datasets[Title] AND phylogenomic[Title] AND pipeline[Title] AND validation[Title] AND applications[Title] AND foodborne[Title] AND pathogen[Title] AND surveillance[Title],PMID:29372115,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SIMULATION-72,NS-SIMULATION-032,transmission_burden_simulation_with_reporting_adjustment,Transmission and burden simulation studies with reporting adjustment,simulation_methods,authoritative_candidate,pubmed,exact_title,Impact[Title] AND Key[Title] AND Assumptions[Title] AND About[Title] AND Population[Title] AND Biology[Title] AND Soil[Title] AND Transmitted[Title] AND Helminths[Title] AND Sustainable[Title] AND Control[Title] AND Morbidity[Title],PMID:33906237,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SIMULATION-73,NS-SIMULATION-032,transmission_burden_simulation_with_reporting_adjustment,Transmission and burden simulation studies with reporting adjustment,simulation_methods,authoritative_candidate,pubmed,title_first_author,Assumptions[Title] AND Transmitted[Title] AND Sustainable[Title] AND Population[Title] AND Vegvari[Author],PMID:33906237,task6-lineage-title-author-v3-supplement
SEARCH-20260722-LINEAGE-SPATIAL-106,NS-SPATIAL-044,spatial_spatiotemporal_transmission_analyses,Spatial and spatiotemporal transmission analyses,spatial_transmission,infectious_application,pubmed,exact_title,Spatial[Title] AND distribution[Title] AND trypanosome[Title] AND infection[Title] AND tsetse[Title] AND flies[Title] AND sleeping[Title] AND sickness[Title] AND focus[Title] AND Zimbabwe[Title] AND Hurungwe[Title] AND District[Title],PMID:27884172,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SPATIAL-109,NS-SPATIAL-046,spatial_diffusion_models,Spatial diffusion and spread models,spatial_transmission,infectious_application,pubmed,exact_title,Modelling[Title] AND continental[Title] AND scale[Title] AND spread[Title] AND Schmallenberg[Title] AND virus[Title] AND Europe[Title] AND approaches[Title] AND challenges[Title],PMID:24630403,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SPATIAL-117,NS-SPATIAL-054,spillover_risk_mapping_models,Spatial spillover-risk and hidden-burden models,spatial_transmission,infectious_application,pubmed,exact_title,Risk[Title] AND Mapping[Title] AND African[Title] AND Swine[Title] AND Fever[Title] AND Domestic[Title] AND Pigs[Title] AND Wild[Title] AND Boars[Title] AND Enhance[Title] AND Management[Title] AND Surveillance[Title] AND Asia[Title],PMID:41323145,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SPATIAL-59,NS-SPATIAL-002,contact_network_models,Contact-network transmission models,spatial_transmission,infectious_application,pubmed,exact_title,Evolutionary[Title] AND dynamics[Title] AND complex[Title] AND networks[Title] AND HIV[Title] AND drug[Title] AND resistant[Title] AND strains[Title] AND case[Title] AND San[Title] AND Francisco[Title],PMID:20075214,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SPATIAL-64,NS-SPATIAL-007,ecological_niche_species_distribution,Ecological-niche and species-distribution models,spatial_transmission,infectious_application,pubmed,exact_title,Use[Title] AND Spatial[Title] AND Spatiotemporal[Title] AND Modeling[Title] AND Surveillance[Title] AND H5N1[Title] AND Highly[Title] AND Pathogenic[Title] AND Avian[Title] AND Influenza[Title] AND Poultry[Title] AND Middle[Title] AND East[Title],PMID:27309050,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SPATIAL-66,NS-SPATIAL-009,empirical_spatial_diffusion_analyses,Empirical spatial diffusion and risk-surface analyses,spatial_transmission,infectious_application,pubmed,exact_title,Spatiotemporal[Title] AND Patterns[Title] AND Diffusion[Title] AND 1918[Title] AND Influenza[Title] AND Pandemic[Title] AND British[Title] AND India[Title],PMID:30252017,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SPATIAL-81,NS-SPATIAL-023,mobility_data_fusion_modeling,Mobility data-fusion modeling,spatial_transmission,authoritative_candidate,pubmed,exact_title,Uncovering[Title] AND latent[Title] AND urban[Title] AND mobility[Title] AND patterns[Title] AND via[Title] AND smart[Title] AND card[Title] AND survey[Title] AND data[Title] AND fusion[Title],PMID:42230614,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SPATIAL-85,NS-SPATIAL-027,spatial_transmission_models,Other spatial-transmission models,spatial_transmission,authoritative_candidate,pubmed,exact_title,two[Title] AND tiered[Title] AND model[Title] AND simulating[Title] AND ecological[Title] AND evolutionary[Title] AND dynamics[Title] AND rapidly[Title] AND evolving[Title] AND viruses[Title] AND application[Title] AND influenza[Title],PMID:20335193,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SPATIAL-88,NS-SPATIAL-030,pathogen_population_genomics_within_host_evolution,Pathogen population genomics and within-host evolution,spatial_transmission,infectious_application,pubmed,exact_title,Metapopulation[Title] AND structure[Title] AND Vibrionaceae[Title] AND coastal[Title] AND marine[Title] AND invertebrates[Title],PMID:20819104,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SPATIAL-99,NS-SPATIAL-039,reaction_diffusion_epidemic_models,Reaction-diffusion epidemic models,spatial_transmission,authoritative_candidate,pubmed,exact_title,Dynamics[Title] AND epidemic[Title] AND model[Title] AND spatial[Title] AND diffusion[Title],PMID:32362717,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SURVEILLANCE-105,NS-SURVEILLANCE-006,auxiliary_signal_nowcasting,Auxiliary-signal nowcasting,surveillance_measurement,infectious_application,pubmed,exact_title,Web[Title] AND search[Title] AND volume[Title] AND near[Title] AND real[Title] AND time[Title] AND complementary[Title] AND surveillance[Title] AND tool[Title] AND tick[Title] AND borne[Title] AND encephalitis[Title] AND TBE[Title] AND Italy[Title],PMID:38484539,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SURVEILLANCE-106,NS-SURVEILLANCE-007,burden_estimation_with_underreporting_adjustment,Burden estimation with underreporting adjustment,surveillance_measurement,authoritative_candidate,pubmed,exact_title,Magnitude[Title] AND COVID[Title] AND 19[Title] AND deaths[Title] AND relative[Title] AND other[Title] AND leading[Title] AND causes[Title] AND death[Title] AND global[Title] AND analysis[Title],PMID:36428010,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SURVEILLANCE-110,NS-SURVEILLANCE-011,capture_recapture,Capture-recapture estimation,surveillance_measurement,authoritative_candidate,pubmed,exact_title,Exposing[Title] AND malaria[Title] AND host[Title] AND diversity[Title] AND estimating[Title] AND population[Title] AND capture[Title] AND recapture[Title] AND using[Title] AND massively[Title] AND parallel[Title] AND pyrosequencing[Title],PMID:21041629,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SURVEILLANCE-113,NS-SURVEILLANCE-013,hidden_population_capture_recapture,Capture-recapture for hidden-population size estimation,surveillance_measurement,authoritative_candidate,pubmed,exact_title,Estimating[Title] AND Size[Title] AND Hidden[Title] AND Populations[Title] AND Using[Title] AND Respondent[Title] AND driven[Title] AND Sampling[Title] AND Data[Title] AND Case[Title] AND Examples[Title] AND Morocco[Title],PMID:26258908,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SURVEILLANCE-121,NS-SURVEILLANCE-020,denominator_data_validation_and_sampling,Denominator data validation and sampling,surveillance_measurement,authoritative_candidate,pubmed,exact_title,Estimating[Title] AND central[Title] AND line[Title] AND associated[Title] AND bloodstream[Title] AND infection[Title] AND incidence[Title] AND rates[Title] AND sampling[Title] AND denominator[Title] AND data[Title] AND prospective[Title] AND multicenter[Title] AND evaluation[Title],PMID:26004907,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SURVEILLANCE-124,NS-SURVEILLANCE-023,denominator_adjusted_surveillance_positivity,Denominator-adjusted surveillance positivity analysis,surveillance_measurement,diagnostic,pubmed,exact_title,Do[Title] AND changes[Title] AND STEC[Title] AND diagnostics[Title] AND mislead[Title] AND interpretation[Title] AND disease[Title] AND surveillance[Title] AND data[Title] AND Switzerland[Title] AND Time[Title] AND trends[Title] AND positivity[Title] AND 2007[Title] AND 2016[Title],PMID:32820716,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SURVEILLANCE-125,NS-SURVEILLANCE-023,denominator_adjusted_surveillance_positivity,Denominator-adjusted surveillance positivity analysis,surveillance_measurement,diagnostic,pubmed,title_first_author,interpretation[Title] AND surveillance[Title] AND diagnostics[Title] AND Switzerland[Title] AND Fischer[Author],PMID:32820716,task6-lineage-title-author-v3-supplement
SEARCH-20260722-LINEAGE-SURVEILLANCE-127,NS-SURVEILLANCE-025,descriptive_surveillance_pattern_analyses,Descriptive surveillance pattern analyses,surveillance_measurement,infectious_application,pubmed,exact_title,Significant[Title] AND features[Title] AND epidemiology[Title] AND equine[Title] AND influenza[Title] AND New[Title] AND South[Title] AND Wales[Title] AND Australia[Title] AND 2007[Title],PMID:21711291,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SURVEILLANCE-128,NS-SURVEILLANCE-026,diagnostic_assay_validation_and_yield_comparison,Diagnostic assay validation and yield-comparison studies,surveillance_measurement,authoritative_candidate,pubmed,exact_title,Multicenter[Title] AND benchmarking[Title] AND short[Title] AND long[Title] AND read[Title] AND wet[Title] AND lab[Title] AND protocols[Title] AND clinical[Title] AND viral[Title] AND metagenomics[Title],PMID:38823290,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SURVEILLANCE-130,NS-SURVEILLANCE-028,diagnostic_latent_class_models,Diagnostic latent-class models without a gold standard,surveillance_measurement,authoritative_candidate,pubmed,exact_title,Estimating[Title] AND proportion[Title] AND pneumonia[Title] AND attributable[Title] AND pneumococcus[Title] AND Kenyan[Title] AND adults[Title] AND latent[Title] AND class[Title] AND analysis[Title],PMID:20562627,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SURVEILLANCE-147,NS-SURVEILLANCE-041,genomic_sentinel_surveillance,Genomic sentinel surveillance,surveillance_measurement,authoritative_candidate,pubmed,exact_title,Rapid[Title] AND incidence[Title] AND estimation[Title] AND SARS[Title] AND CoV[Title] AND 2[Title] AND genomes[Title] AND reveals[Title] AND decreased[Title] AND case[Title] AND detection[Title] AND Europe[Title] AND during[Title] AND summer[Title] AND 2020[Title],PMID:34650062,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SURVEILLANCE-148,NS-SURVEILLANCE-041,genomic_sentinel_surveillance,Genomic sentinel surveillance,surveillance_measurement,authoritative_candidate,pubmed,title_first_author,estimation[Title] AND incidence[Title] AND decreased[Title] AND detection[Title] AND Smith[Author],PMID:34650062,task6-lineage-title-author-v3-supplement
SEARCH-20260722-LINEAGE-SURVEILLANCE-175,NS-SURVEILLANCE-066,population_based_incidence_surveillance,Population-based incidence surveillance,surveillance_measurement,infectious_application,pubmed,exact_title,Prospective[Title] AND surveillance[Title] AND invasive[Title] AND fungal[Title] AND infections[Title] AND hematopoietic[Title] AND stem[Title] AND cell[Title] AND transplant[Title] AND recipients[Title] AND 2001[Title] AND 2006[Title] AND overview[Title] AND Associated[Title] AND Infection[Title] AND Network[Title] AND TRANSNET[Title] AND Database[Title],PMID:20218877,task6-lineage-active-clean-exact-v2
SEARCH-20260722-LINEAGE-SURVEILLANCE-194,NS-SURVEILLANCE-083,sentinel_surveillance_system_implementation_evaluation,Sentinel surveillance system implementation and evaluation,surveillance_measurement,authoritative_candidate,pubmed,exact_title,Implementation[Title] AND Evaluation[Title] AND Automated[Title] AND Online[Title] AND Study[Title] AND Recruitment[Title] AND Computerised[Title] AND Medical[Title] AND Records[Title] AND Primary[Title] AND Care[Title] AND Sentinel[Title] AND Surveillance[Title] AND Network[Title],PMID:39575793,task6-lineage-active-clean-exact-v2
